159.0,159.5,A-,5,M,0
159.5,160.5,A-,5,D7,0
160.5,161.0,E-,5,D7,0
161.0,161.5,A-,1,M,0
161.5,162.0,A-,1,d7,0
162.0,162.5,A-,1,M,0
162.5,163.0,E-,1,M,0
163.0,163.5,E-,7,d7,0
163.5,164.0,A-,1,d7,0
164.0,164.5,E-,7,d7,0
164.5,165.0,E-,7/5,d7,1
165.0,165.5,A-,1,d7,0
165.5,166.0,E-,1,d7,0
166.0,166.5,A-,1,D7,0
166.5,167.0,f,1,D7,0
167.0,167.5,A-,1,M,0
167.5,168.0,f,5,M,0
168.0,168.5,A-,5,D7,0
168.5,169.0,f,5,D7,0
169.0,169.5,A-,5,m,0
169.5,170.0,A-,5,D7,0
170.0,170.5,A-,1,M,0
170.5,171.0,f,1,M,0
171.0,171.5,E-,1,M,0
171.5,172.0,E-,1,m,0
172.0,172.5,E-,7/5,d7,0
172.5,173.0,E-,5/5,D7,0
173.0,173.5,A-,1,M,0
173.5,174.0,f,1,M,0
174.0,174.5,f,5,M,0
174.5,175.0,f,1,M,0
175.0,175.5,f,5,M,0
175.5,176.0,A-,5,M,0
176.0,177.0,A-,5,D7,0
177.0,178.0,f,5,D7,0
178.0,178.5,f,1,M,0
178.5,179.0,A-,1,M,0
179.0,179.5,f,1,d7,0
179.5,180.0,E-,1,M,0
180.0,180.5,E-,7/5,d7,0
180.5,181.0,e-,5/5,d7,0
181.0,181.5,A-,5,M,0
181.5,182.0,A-,1,M,0
182.0,182.5,A-,5,M,0
182.5,184.0,f,5,M,0
184.0,185.0,f,5,D7,0
185.0,185.5,A-,5,D7,0
185.5,186.0,f,5,D7,0
186.0,187.0,A-,5,D7,0
187.0,188.0,f,5,D7,0
188.0,188.5,A-,5,D7,0
188.5,189.0,f,5,D7,0
189.0,189.5,A-,1,M,0
189.5,190.0,A-,5,M,0
190.0,192.0,f,1,M,0
192.0,194.0,f,1,m,0
194.0,195.0,f,1,M,0
195.0,201.0,f,1,m,0
201.0,202.0,f,5,D7,1
202.0,202.5,f,5,m,1
202.5,209.0,f,5,D7,1
209.0,209.5,f,1,m,1
209.5,213.0,f,1,m,0
213.0,213.5,f,1,D7,0
213.5,214.0,f,1,m,1
214.0,217.0,f,5,D7,1
217.0,218.0,f,1,m,2
218.0,219.0,f,1,m,1
219.0,219.5,f,1,d,1
219.5,220.0,f,1,m,1
220.0,220.5,f,2,D7,1
220.5,221.0,f,2,d,1
221.0,221.5,f,2,m,1
221.5,222.0,f,1,m,1
222.0,223.0,f,5,M,0
223.0,223.5,f,1,M,0
223.5,224.0,f,5,D7,0
224.0,224.5,f,5,M,1
224.5,225.0,f,5,D7,0
225.0,226.0,f,5,M,0
226.0,227.0,f,5,m,1
227.0,228.0,f,5,M,1
228.0,230.0,f,5,m,1
230.0,230.5,f,1,m,2
230.5,231.0,f,5,m,0
231.0,231.5,f,1,m,0
231.5,235.0,f,1,m,2
235.0,235.5,f,6,M,2
235.5,236.5,f,6,M,0
236.5,237.0,f,6,M,2
237.0,238.0,f,4,m7,0
238.0,238.5,f,4,M,0
238.5,240.0,f,4,m7,0
240.0,240.5,A-,2,m7,0
240.5,241.0,A-,2,D7,2
241.0,245.0,A-,5,D7,2
245.0,249.0,A-,1,M,0
249.0,251.0,A-,2,m,1
251.0,252.0,A-,5,M,1
252.0,252.5,A-,5/5,d,1
252.5,253.0,A-,5/5,d,0
253.0,255.0,A-,5,M,0
255.0,255.5,A-,5,m,1
255.5,256.0,A-,2,m,1
256.0,257.0,A-,1,M,1
257.0,259.0,A-,2,m,1
259.0,260.0,A-,5,M,1
260.0,260.5,A-,5,D7,1
260.5,261.0,A-,7/5,d7,1
261.0,263.0,A-,5,M,0
263.0,264.0,A-,2,m,1
264.0,264.5,A-,5,M,1
264.5,265.0,A-,1,M,1
265.0,267.0,A-,2,m,1
267.0,267.5,A-,5/5,M,1
267.5,268.0,A-,5,M,1
268.0,268.5,A-,5/5,D7,1
268.5,269.0,A-,5,d7,0
269.0,272.0,A-,5,M,0
272.0,276.5,A-,5,D7,0
276.5,277.0,A-,5,M,0
277.0,279.5,A-,5,D7,0
279.5,280.0,A-,1,D7,1
280.0,287.0,A-,5,D7,0
287.0,287.5,A-,5,M,0
287.5,288.0,A-,1,M,1
288.0,289.0,A-,5,D7,0
289.0,289.5,A-,5,M,0
289.5,291.5,A-,5,D7,0
291.5,292.0,A-,5,M,0
292.0,292.5,A-,5,D7,0
292.5,294.5,A-,5,M,0
294.5,295.5,A-,5,D7,0
295.5,296.0,A-,5,M,0
296.0,296.5,A-,5,m,0
296.5,297.0,A-,5,D7,0
297.0,297.5,A-,1,M,0
297.5,298.0,A-,5,m,0
298.0,299.0,A-,1,M,0
299.0,299.5,A-,5,D7,0
299.5,300.0,A-,5,M,0
300.0,300.5,A-,1,M,0
300.5,307.0,A-,5,M,0
307.0,307.5,A-,5,D7,0
307.5,309.0,A-,5,M,0
309.0,309.5,A-,1,M,1
309.5,310.0,A-,1,M,0
310.0,310.5,A-,5,M,0
310.5,311.0,A-,1,M,0
311.0,313.0,A-,5,M,0
313.0,314.0,A-,1,M,0
314.0,314.5,A-,5,D7,0
314.5,315.0,A-,1,M,0
315.0,315.5,A-,5,M,0
315.5,316.0,A-,5,D7,0
316.0,317.0,A-,5,M,0
317.0,318.0,A-,1,M,0
318.0,318.5,A-,5,D7,0
318.5,320.0,A-,1,M,0
320.0,320.5,A-,5,M,0
320.5,321.0,A-,5,D7,0
321.0,322.0,A-,5,M,0
322.0,322.5,A-,5,D7,0
322.5,323.0,A-,5,M,0
323.0,323.5,A-,5,D7,0
323.5,325.0,A-,1,M,0
325.0,325.5,A-,5,M,0
325.5,327.0,A-,2,M,0
327.0,327.5,A-,2,m,0
327.5,328.0,A-,2,m,2
328.0,328.5,A-,2,D7,0
328.5,329.0,A-,2,M,2
329.0,330.0,A-,5,M,0
330.0,330.5,A-,5,D7,0
330.5,331.0,A-,5,M,0
331.0,331.5,A-,5/5,D7,0
331.5,332.0,A-,1,M,0
332.0,332.5,A-,5,M,0
332.5,333.0,A-,1,M,0
333.0,333.5,A-,5,M,0
333.5,334.0,A-,5,D7,0
334.0,334.5,A-,2,D7,0
334.5,335.0,A-,5,D7,2
335.0,336.0,A-,5,M,0
336.0,336.5,A-,5,D7,0
336.5,337.0,A-,5,M,0
337.0,338.0,A-,1,M,0
338.0,340.0,A-,5,D7,0
340.0,340.5,A-,1,D7,0
340.5,341.0,A-,1,M,0
341.0,341.5,A-,5,D7,0
341.5,342.0,A-,2,m,0
342.0,342.5,A-,6,m,0
342.5,343.0,A-,2,M,0
343.0,343.5,A-,6,m,0
343.5,344.0,A-,2,m,0
344.0,345.0,A-,5,D7,0
345.0,345.5,A-,5,m,0
345.5,346.0,A-,5,M,0
346.0,347.0,A-,1,M,0
347.0,347.5,A-,1,D7,0
347.5,348.5,A-,1,M,0
348.5,349.0,A-,6,m,0
349.0,349.5,A-,5,D7,0
349.5,350.0,A-,4,m,0
350.0,351.5,A-,5,D7,0
351.5,352.0,A-,5,M,0
352.0,353.0,A-,5,D7,0
353.0,354.0,A-,1,M,0
354.0,355.0,A-,1,m,0
355.0,355.5,A-,1/5,d7,0
355.5,356.0,A-,7,d7,0
356.0,357.0,A-,7/5,d7,0
357.0,358.0,A-,1,d7,0
358.0,359.0,A-,1,M,0
359.0,360.0,A-,5,M,0
360.0,361.0,A-,5,D7,0
361.0,362.0,A-,5,M,0
362.0,363.0,A-,1,M,0
363.0,364.0,A-,7,d7,0
364.0,365.0,A-,7/5,d7,0
365.0,366.0,A-,1,M,0
366.0,368.0,A-,5,M,0
368.0,369.0,A-,5,D7,0
369.0,370.0,A-,5,M,0
370.0,371.0,A-,1,M,0
371.0,372.0,A-,1/5,d7,0
372.0,372.5,A-,7/5,d7,0
372.5,373.0,A-,5/5,D7,0
373.0,373.5,A-,1,d7,0
373.5,374.0,A-,1,M,0
374.0,375.0,A-,5,M,0
375.0,381.0,A-,5,D7,0
381.0,382.0,A-,1,M,0
382.0,382.5,A-,5,M,0
382.5,384.0,A-,1,M,0
384.0,384.5,A-,5,M,0
384.5,385.0,A-,1,D7,0
385.0,393.0,A-,1,M,0
393.0,393.5,A-,1,D7,0
393.5,394.0,A-,5,D7,0
394.0,397.0,A-,5,D7,1
397.0,397.5,A-,5,D7,2
397.5,398.0,A-,5,D7,1
398.0,399.0,A-,5,D7,0
399.0,400.0,A-,5,D7,1
400.0,400.5,b-,7,d7,1
400.5,401.0,b-,7/5,d7,1
401.0,402.0,b-,7,d7,1
402.0,405.5,b-,7/5,d7,1
405.5,406.0,b-,7,d7,1
406.0,406.5,b-,4,Gr+6,1
406.5,407.0,b-,1,Gr+6,1
407.0,407.5,b-,4,d7,1
407.5,408.0,b-,4,Gr+6,1
408.0,408.5,b-,4,M,1
408.5,409.0,b-,7,Gr+6,1
409.0,410.0,b-,5,D7,0
410.0,411.0,b-,5,m,0
411.0,419.0,b-,5,D7,0
419.0,419.5,b-,1,D7,0
419.5,420.0,b-,1,m,0
420.0,427.0,b-,5,D7,0
427.0,427.5,b-,5,m,0
427.5,428.0,b-,1,m,1
428.0,433.0,b-,5,D7,0
433.0,433.5,b-,1,m,0
433.5,434.0,b-,5,D7,0
434.0,434.5,b-,1,D7,0
434.5,435.0,b-,1,m,0
435.0,435.5,b-,5,m,0
435.5,436.0,b-,1,m,0
436.0,436.5,c,5,D7,0
436.5,437.0,b-,5,D7,0
437.0,437.5,c,1,D7,0
437.5,438.0,b-,5,D7,0
438.0,438.5,c,1,m,0
438.5,439.0,b-,5,D7,0
439.0,439.5,c,5,D7,0
439.5,440.0,c,5,M,0
440.0,440.5,c,2,d7,0
440.5,441.0,c,5,D7,0
441.0,442.0,c,5,M,0
442.0,443.5,c,5,D7,0
443.5,444.0,c,5,M,0
444.0,451.0,c,5,D7,0
451.0,452.0,c,5,m,0
452.0,459.0,c,5,D7,0
459.0,459.5,c,5,m,2
459.5,460.0,c,1,m,2
460.0,460.5,c,6,D7,0
460.5,461.0,c,2,D7,2
461.0,462.0,c,5,D7,0
462.0,462.5,b-,5,D7,0
462.5,463.5,c,5,D7,0
463.5,464.5,c,7,D7,0
464.5,466.0,c,7,d7,0
466.0,466.5,b-,7,d7,3
466.5,467.0,c,5,D7,0
467.0,468.0,b-,2,m,0
468.0,469.0,b-,7,d7,1
469.0,469.5,c,5,D7,0
469.5,470.5,b-,5,D7,0
470.5,471.0,c,5,D7,0
471.0,471.5,b-,5,D7,0
471.5,472.0,b-,5,m,0
472.0,472.5,b-,5,D7,1
472.5,473.0,b-,5,d7,1
473.0,473.5,b-,7,m,1
473.5,474.0,b-,2,d7,3
474.0,474.5,b-,7,d7,1
474.5,475.0,b-,5,D7,0
475.0,476.0,b-,1,m,0
476.0,477.0,b-,5,D7,0
477.0,477.5,b-,5,d7,0
477.5,478.5,b-,5,m,0
478.5,480.0,b-,1,m,0
480.0,480.5,f,5,D7,0
480.5,481.0,f,5,D7,1
481.0,481.5,f,5,D7,3
481.5,482.0,f,5,M,3
482.0,485.0,f,5,D7,0
485.0,488.5,f,1,M,1
488.5,489.0,f,3,M,1
489.0,489.5,f,1,D7,1
489.5,490.0,f,1,M,1
490.0,493.5,f,6,M,0
493.5,494.0,f,7,d,0
494.0,497.0,f,2,d,1
497.0,497.5,f,5,d,1
497.5,498.0,f,2,d,1
498.0,498.5,f,5,D7,0
498.5,500.5,f,5,M,0
500.5,501.5,f,5,D7,0
501.5,505.0,f,1,m,1
505.0,509.0,f,4,m,0
509.0,509.5,f,4/5,m,0
509.5,510.0,f,4,m,0
510.0,512.5,f,7/5,d7,0
512.5,513.0,f,7/5,d,0
513.0,517.0,f,5,M,0
517.0,518.5,f,1,m,0
518.5,519.0,f,5,m,0
519.0,520.0,f,1,m,0
520.0,520.5,f,1,m,1
520.5,521.0,f,1,m,0
521.0,524.0,f,5,M,0
524.0,524.5,f,5,D7,0
524.5,525.0,f,5,M,0
525.0,527.0,f,1,m,0
527.0,527.5,f,1/5,m,0
527.5,528.0,f,1,m,0
528.0,528.5,f,7/5,m,0
528.5,529.0,f,1,m,0
529.0,531.0,f,5,m,0
531.0,531.5,f,5,M,0
531.5,532.5,f,5,m,0
532.5,533.0,f,5,M,0
533.0,536.0,f,1,m,0
536.0,537.0,f,1,m,1
537.0,537.5,f,5,D7,0
537.5,538.0,f,5,M,0
538.0,538.5,f,5,D7,0
538.5,539.0,f,5,M,0
539.0,539.5,f,5,D7,0
539.5,540.0,f,5,M,0
540.0,540.5,f,5,D7,0
540.5,541.0,f,5,M,0
541.0,541.5,f,1,m,1
541.5,543.0,f,1,m,2
543.0,543.5,f,1,M,0
543.5,544.0,f,5,M,0
544.0,544.5,f,5,d,0
544.5,545.0,f,1,m,0
545.0,548.0,f,5,M,0
548.0,548.5,f,5,m,0
548.5,549.0,f,5,M,0
549.0,549.5,f,5,m,1
549.5,552.0,f,5,M,0
552.0,553.0,f,5,m,0
553.0,554.0,f,5,M,0
554.0,557.0,f,5,D7,0
557.0,557.5,f,5,M,0
557.5,558.0,f,5,D7,0
558.0,569.0,f,5,M,0
569.0,570.5,f,5,D7,0
570.5,571.0,f,5,M,0
571.0,573.5,f,5,D7,0
573.5,574.0,f,5,m,0
574.0,575.0,f,5,D7,0
575.0,575.5,f,5,m,0
575.5,577.5,f,5,D7,0
577.5,578.5,f,5,D7,3
578.5,579.0,f,5,D7,0
579.0,579.5,f,5,D7,3
579.5,580.0,f,5,D7,0
580.0,581.0,f,5,D7,3
581.0,582.0,f,5,m,1
582.0,585.0,f,1,m,1
585.0,589.0,f,5,D7,3
589.0,589.5,f,5,d,1
589.5,590.0,f,5,D7,1
590.0,590.5,f,5,d,1
590.5,593.0,f,5,D7,1
593.0,594.5,f,1,m,0
594.5,595.5,f,1,m,1
595.5,601.0,f,1,m,0
601.0,602.0,f,5,D7,1
602.0,602.5,f,5,m,1
602.5,609.0,f,5,D7,1
609.0,612.0,f,1,m,0
612.0,617.0,f,5,D7,1
617.0,617.5,f,1,m,0
617.5,619.0,f,1,m,2
619.0,620.0,f,2,d,1
620.0,620.5,f,2,m,2
620.5,621.0,f,1,m,0
621.0,622.0,f,5,m,0
622.0,622.5,f,5,D7,0
622.5,623.0,f,1,m,1
623.0,628.0,f,1,m,0
628.0,628.5,D-,1,m,0
628.5,631.0,f,1,m,0
631.0,631.5,D-,1,m,0
631.5,632.0,f,1,m,0
632.0,633.0,D-,1,m,0
633.0,633.5,f,1,m,0
633.5,634.0,f,4,m,0
634.0,634.5,D-,4,m,0
634.5,635.0,f,1,m,0
635.0,635.5,D-,1,m,0
635.5,636.0,D-,5,m,0
636.0,636.5,D-,5,D7,0
636.5,637.0,D-,5,m,1
637.0,638.0,f,5,D7,1
638.0,640.0,D-,5,D7,1
640.0,642.5,f,7/4,d7,2
642.5,643.0,f,7/4,D7,2
643.0,645.0,f,5/4,D7,3
645.0,649.0,f,4,m,1
649.0,649.5,f,7/5,d,1
649.5,652.0,f,7/5,d7,1
652.0,652.5,C,7/5,d,3
652.5,653.0,f,7/5,D7,3
653.0,654.0,f,7/5,d7,1
654.0,654.5,f,7/5,d7,3
654.5,655.0,f,5,D7,3
655.0,657.0,f,7/5,d7,1
657.0,661.0,f,5,M,0
661.0,661.5,f,1,m,0
661.5,662.0,f,1,m,2
662.0,663.0,f,5,D7,0
663.0,663.5,f,6,M,0
663.5,664.0,f,6,m,0
664.0,664.5,f,4,Gr+6,1
664.5,665.0,f,6,Gr+6,1
665.0,665.5,f,5,D7,0
665.5,666.0,f,5,M,0
666.0,667.0,f,5,D7,0
667.0,667.5,f,5,M,0
667.5,675.0,f,5,D7,0
675.0,675.5,f,1,D7,0
675.5,676.0,f,1,m,1
676.0,683.0,f,5,D7,0
683.0,683.5,f,1,m,2
683.5,684.0,f,1,m,0
684.0,689.0,f,5,D7,0
689.0,689.5,f,1,m,0
689.5,690.0,f,1,D7,0
690.0,690.5,f,5,D7,0
690.5,691.0,f,1,m,0
691.0,691.5,f,5,D7,0
691.5,692.0,f,5,m,0
692.0,693.0,f,5,D7,0
693.0,693.5,f,1,m,0
693.5,694.5,f,5,m,0
694.5,695.0,f,5,D7,0
695.0,695.5,f,6,m,0
695.5,696.0,f,5,M,0
696.0,696.5,f,1,m,0
696.5,697.0,f,5,D7,0
697.0,698.0,f,5,m,0
698.0,698.5,f,5,M,0
698.5,699.0,f,5,D7,0
699.0,699.5,f,5,m,0
699.5,700.0,f,5,M,0
700.0,700.5,f,1,m,0
700.5,702.0,f,5,m,0
702.0,703.0,f,5,M,0
703.0,703.5,f,5,m,0
703.5,704.0,f,5,D7,0
704.0,704.5,f,5,m,0
704.5,705.0,f,5,D7,0
705.0,707.0,f,1,m,0
707.0,708.5,f,5,m,0
708.5,709.0,f,5,D7,0
709.0,709.5,f,1,m,0
709.5,710.0,f,5,m,0
710.0,710.5,f,5,D7,0
710.5,712.5,f,1,m,0
712.5,713.0,f,5,D7,0
713.0,714.0,f,1,m,0
714.0,714.5,f,5,D7,0
714.5,716.0,f,1,m,0
716.0,717.0,f,5,D7,0
717.0,718.5,f,1,m,0
718.5,719.0,f,5,M,0
719.0,719.5,f,5,D7,0
719.5,720.0,f,5,m,0
720.0,721.0,f,1,m,0
721.0,721.5,f,2,m,1
721.5,722.0,f,2,m,0
722.0,722.5,f,5,D7,0
722.5,724.0,f,4,m,0
724.0,724.5,f,1,m,0
724.5,725.0,f,5,M,0
725.0,725.5,f,1,m,0
725.5,726.0,f,5,M,0
726.0,727.0,f,1,m,0
727.0,727.5,f,1,D7,0
727.5,729.0,f,1,m,0
729.0,729.5,f,1,D7,0
729.5,730.0,f,1,D7,1
730.0,730.5,f,5,D7,1
730.5,732.0,f,5,M,1
732.0,732.5,f,2,m,1
732.5,733.0,f,5,D7,0
733.0,734.0,f,1,m,0
734.0,734.5,f,1,M,0
734.5,735.5,f,5,M,0
735.5,736.0,f,1,M,0
736.0,736.5,f,2,m,0
736.5,737.0,f,1,m,0
737.0,737.5,f,2,m,1
737.5,738.0,f,2,m,0
738.0,738.5,f,5,D7,1
738.5,739.0,f,4,m,0
739.0,739.5,f,5,m,0
739.5,740.0,f,2,m,0
740.0,740.5,f,1,m,0
740.5,741.0,f,5,D7,1
741.0,741.5,f,5,m,0
741.5,742.0,f,5,M,0
742.0,742.5,f,1,m,0
742.5,743.0,f,1,M,0
743.0,745.0,f,1,m,0
745.0,745.5,f,1,M,0
745.5,748.5,f,1,m,0
748.5,749.0,f,5,M,0
749.0,752.0,f,1,m,0
752.0,752.5,f,4,M,1
752.5,753.0,f,4,M,2
753.0,753.5,f,1,m,2
753.5,754.0,f,4,m,0
754.0,754.5,f,1,m,0
754.5,755.0,f,1,m,2
755.0,755.5,f,1,D7,0
755.5,757.0,f,5,D7,0
757.0,757.5,f,5,m,0
757.5,758.0,f,1,m,0
758.0,758.5,f,1,m,2
758.5,760.0,f,1,m,0
760.0,760.5,f,1,M,1
760.5,761.0,f,4,Gr+6,0
761.0,762.0,f,1,m,0
762.0,763.0,f,1,m,2
763.0,764.5,f,5,D7,0
764.5,765.0,f,5,M,0
765.0,765.5,f,1,M,0
765.5,768.0,f,1,m,0
768.0,769.0,f,6,M,1
769.0,769.5,f,6,m,1
769.5,770.0,f,1,m,0
770.0,771.0,f,1,m,2
771.0,771.5,f,5,D7,0
771.5,773.0,f,5,D7,3
773.0,777.0,f,5/4,D7,1
777.0,777.5,f,4,m,1
777.5,778.0,f,4,m,0
778.0,778.5,f,4,D7,0
778.5,779.0,f,4,D7,1
779.0,779.5,f,4,D7,0
779.5,780.0,f,7,D7,1
780.0,780.5,E-,4,D7,0
780.5,781.0,f,4,m,0
781.0,782.0,f,5,D7,1
782.0,782.5,f,5/3,D7,1
782.5,785.0,f,5,D7,1
785.0,786.0,f,1,M,0
786.0,786.5,f,1,D7,1
786.5,787.0,F,5,D7,1
787.0,788.0,a,1,D7,1
788.0,788.5,f,1,M,1
788.5,789.0,f,4,m,1
789.0,790.0,f,2,D7,1
790.0,791.0,f,5,D7,1
791.0,792.0,f,1,m,0
792.0,793.0,f,6,M,0
793.0,793.5,f,2,h7,1
793.5,794.0,f,2,d,1
794.0,794.5,b,5,D7,1
794.5,795.0,a,5,D7,0
795.0,796.0,f,5,D7,0
796.0,796.5,b,5,M,0
796.5,797.0,a,1,M,0
797.0,798.0,f,1,m,0
798.0,798.5,b,5,M,0
798.5,799.0,b,1,m,0
799.0,799.5,b,5,m,0
799.5,800.0,b,5,M,0
