680.0,682.0,E-,5,M,0
682.0,682.5,E-,7,d7,2
682.5,683.0,E-,7,d7,0
683.0,683.5,E-,7,d7,3
683.5,684.0,B-,5,d7,3
684.0,688.0,E-,7,d7,2
688.0,692.0,E-,7/5,d7,0
692.0,695.5,E-,5,D7,3
695.5,696.0,E-,1/2,D7,1
696.0,696.5,E-,5,D7,3
696.5,697.0,E-,5,M,3
697.0,698.0,E-,5,D7,0
698.0,699.0,E-,1,M,0
699.0,699.5,E-,5,M,0
699.5,700.0,E-,5,D7,0
700.0,701.5,E-,1,M,0
701.5,702.0,E-,1,d7,0
702.0,702.5,E-,5,m,0
702.5,703.0,E-,5,M,0
703.0,703.5,E-,5,D7,0
703.5,704.0,E-,7,d,0
704.0,704.5,E-,2,m,1
704.5,705.0,E-,4,m,0
705.0,705.5,E-,2,m,2
705.5,706.0,E-,5,D7,1
706.0,707.0,E-,1,M,0
707.0,708.0,E-,5,D7,1
708.0,708.5,E-,1,M,0
708.5,709.5,E-,1,M,2
709.5,716.5,E-,1,M,0
716.5,717.5,E-,4,M,0
717.5,718.5,E-,1,M,0
718.5,719.5,E-,4,M,0
719.5,720.0,E-,1,M,0
720.0,720.5,E-,4,M,1
720.5,721.0,E-,5,M,0
721.0,721.5,E-,5,D7,0
721.5,722.0,E-,1,M,1
722.0,724.0,E-,1,M,0
724.0,724.5,E-,1,M,1
724.5,725.0,E-,5,M,1
725.0,725.5,E-,4,M,1
725.5,726.0,E-,2,M,1
726.0,726.5,E-,1,M,0
726.5,727.0,E-,5,M,0
727.0,727.5,E-,1,m,0
727.5,728.0,E-,2,M,0
728.0,730.0,E-,5/5,D7,1
730.0,731.0,E-,2,m7,1
731.0,732.0,E-,5,D7,3
732.0,733.0,E-,1,M,1
733.0,733.5,E-,2,M,1
733.5,734.0,E-,5,D7,1
734.0,734.5,E-,1,m,1
734.5,735.0,E-,5,D7,0
735.0,735.5,E-,2/2,d,0
735.5,736.0,E-,1/2,m,0
736.0,736.5,E-,5/2,D7,1
736.5,737.0,E-,5/2,D7,0
737.0,737.5,E-,7/2,d7,0
737.5,738.0,E-,5/2,d,0
738.0,738.5,E-,5/2,D7,1
738.5,740.0,E-,5/2,M,0
740.0,740.5,E-,5/2,D7,0
740.5,741.0,E-,5/2,m,0
741.0,744.0,E-,2,m,0
744.0,744.5,E-,5,m,0
744.5,745.0,E-,5,D7,0
745.0,746.0,E-,5,m,0
