254.5,255.0,D,7,d7,2
255.0,256.0,f#,1,m,0
256.0,256.5,f#,1,M,0
256.5,257.0,f#,5,M,2
257.0,257.5,D,7,m,0
257.5,258.0,f#,7,M,2
258.0,260.0,D,7,d7,2
260.0,260.5,D,1,M,1
260.5,261.0,D,7,D7,2
261.0,263.0,D,1,M,0
263.0,263.5,D,1,D7,0
263.5,266.0,D,5,D7,3
266.0,266.5,D,1,M,1
266.5,267.0,D,5,D7,2
267.0,268.5,D,1,M,0
268.5,270.0,D,4,M,0
270.0,271.5,D,1,M,0
271.5,272.0,D,5,M,0
272.0,272.5,D,5,D7,2
272.5,273.0,D,5,D7,0
273.0,275.5,D,1,M,0
275.5,276.0,D,5,M,0
276.0,279.0,D,5/4,D7,0
279.0,282.0,D,4,M,0
282.0,283.0,D,5,D7,0
283.0,283.5,D,1,M,0
283.5,286.0,D,5,D7,0
286.0,286.5,D,5,D7,3
286.5,287.0,D,1,M,0
287.0,287.5,D,5,M,0
287.5,288.5,D,1,M,0
288.5,289.0,D,5/4,D7,0
289.0,289.5,D,5,D7,0
289.5,290.5,D,5/4,D7,0
290.5,291.0,D,5/4,M,0
291.0,294.0,D,4,M,0
294.0,294.5,D,2,D7,0
294.5,297.0,D,5,D7,0
297.0,299.5,D,1,M,0
299.5,302.5,D,5,M,0
302.5,303.0,D,5,D7,0
303.0,306.0,D,1,M,0
306.0,306.5,D,4,M,0
306.5,307.0,D,5,M,0
307.0,307.5,D,4,M,0
307.5,308.0,D,5,D7,0
308.0,309.5,D,5,M,0
309.5,312.0,D,1,M,0
312.0,312.5,D,4,D7,0
312.5,313.0,D,5,D7,3
313.0,315.0,D,5,D7,0
315.0,318.0,D,1,M,0
318.0,319.0,D,5,M,0
319.0,319.5,D,5,D7,0
319.5,320.0,D,5,M,0
320.0,320.5,d,5,m,0
320.5,321.0,d,5,D7,0
321.0,324.0,d,1,m,0
324.0,324.5,d,5,M,0
324.5,325.5,d,5,D7,0
325.5,326.0,d,5,M,0
326.0,326.5,d,5,D7,0
326.5,327.0,d,5,M,0
327.0,327.5,a,5,m,0
327.5,328.0,d,1,m,0
328.0,328.5,d,5,m,0
328.5,329.0,d,5,M,1
329.0,330.0,d,5,M,0
330.0,331.0,d,1,m,0
331.0,331.5,d,1,M,0
331.5,332.0,d,2,D7,0
332.0,332.5,d,2,M,1
332.5,333.0,d,5,D7,0
333.0,333.5,d,1,m,0
333.5,334.0,a,1,D7,0
334.0,334.5,d,1,m,0
334.5,337.5,a,6,M,0
337.5,338.0,a,1,m,0
338.0,338.5,d,1,m,2
338.5,339.0,d,1,m,0
339.0,339.5,a,7,D7,0
339.5,340.0,d,7,d7,0
340.0,340.5,a,7,d7,0
340.5,341.0,a,5,m,0
341.0,342.5,a,5,d7,0
342.5,343.0,a,5,d7,1
343.0,343.5,a,5,m,0
343.5,344.5,a,5,D7,0
344.5,345.0,a,5,m,0
345.0,346.5,a,1,m,0
346.5,347.5,a,1,M,0
347.5,348.0,a,6,M,0
348.0,348.5,F,6,M,0
348.5,349.5,a,6,M,0
349.5,350.0,a,6,m,2
350.0,350.5,a,1,m,2
350.5,351.0,a,1,m,0
351.0,352.0,a,7/5,d7,0
352.0,352.5,a,1/5,m,0
352.5,353.0,a,7/5,d7,0
353.0,353.5,a,7/5,m,0
353.5,357.0,a,7/5,d7,0
357.0,357.5,a,5,m,3
357.5,358.0,a,5,M,0
358.0,358.5,a,5,m,0
358.5,360.0,a,5,D7,3
360.0,361.5,a,1,m,1
361.5,363.0,a,5,M,2
363.0,364.0,a,1,m,1
364.0,364.5,a,1,M,1
364.5,366.0,a,1,m,1
366.0,366.5,a,5,D7,2
366.5,367.5,a,5,M,2
367.5,368.0,a,1,m,1
368.0,369.0,a,1,m,0
369.0,370.5,a,5,M,2
370.5,372.0,a,5,D7,3
372.0,373.5,a,1,m,1
373.5,375.0,a,5,M,2
375.0,378.0,a,1,m,1
378.0,378.5,a,5,D7,2
378.5,379.5,a,5,M,2
379.5,381.0,a,1,m,0
381.0,381.5,a,5,M,0
381.5,382.5,A,5,M,0
382.5,384.0,a,5,M,0
384.0,384.5,A,5,M,0
384.5,385.0,a,5,M,0
385.0,385.5,A,5,D7,0
385.5,386.0,A,5,M,1
386.0,386.5,A,5,D7,1
386.5,387.0,A,2,m,0
387.0,387.5,a,5/2,M,1
387.5,388.0,a,5/2,D7,1
388.0,388.5,A,5/2,M,1
388.5,389.0,A,5/2,D7,1
389.0,390.0,A,5/2,M,1
390.0,391.0,A,2,m,0
391.0,391.5,A,2,D7,2
391.5,392.5,A,2,m,0
392.5,393.0,A,1,M,0
393.0,393.5,A,5,M,1
393.5,394.0,a,5,D7,1
394.0,394.5,A,5,D7,1
394.5,396.0,A,5,M,1
396.0,399.0,A,1,M,0
399.0,400.0,A,5,D7,3
400.0,400.5,A,4,M,0
400.5,401.0,A,1,M,0
401.0,401.5,A,1,M,2
401.5,402.0,A,1,M,0
402.0,403.0,A,1,M,2
403.0,403.5,A,1,D7,2
403.5,405.0,A,1,M,2
405.0,408.0,A,5,D7,0
408.0,420.0,A,1,M,0
420.0,422.5,A,4,M,0
422.5,423.5,A,1,M,0
423.5,424.0,A,5,D7,3
424.0,425.0,A,5,D7,0
425.0,426.0,A,1,D7,0
426.0,426.5,A,5,D7,0
426.5,427.0,A,5,D7,3
427.0,427.5,A,5,D7,0
427.5,428.0,A,1,M,0
428.0,428.5,A,1,M,1
428.5,429.0,A,5,D7,0
429.0,430.0,A,1,M,0
430.0,430.5,A,5,D7,2
430.5,431.0,A,1/4,D7,2
431.0,431.5,A,1/4,M,2
431.5,432.0,A,7,M,2
432.0,435.0,A,4,M,0
435.0,438.0,A,5,D7,0
438.0,440.0,A,1,M,0
440.0,441.5,A,5,M,0
441.5,442.0,A,5,D7,0
442.0,442.5,A,5,M,0
442.5,443.0,A,1,M,0
443.0,443.5,A,1,D7,0
443.5,444.0,A,5,D7,0
444.0,446.0,A,1,M,0
446.0,446.5,A,5,M,0
446.5,447.0,A,1,M,0
447.0,449.0,A,5,D7,0
449.0,450.0,A,5,M,0
450.0,453.0,A,1,M,0
453.0,453.5,A,4,M,0
453.5,454.0,A,4,M,1
454.0,454.5,A,4,M,0
454.5,455.5,a,5,m,0
455.5,456.0,a,5,M,0
456.0,456.5,a,7,D7,0
456.5,457.5,A,5,D7,1
457.5,458.5,A,1,M,0
458.5,459.0,a,1,M,0
459.0,459.5,a,5,m,0
459.5,460.0,A,5,m,0
460.0,460.5,a,5,m,0
460.5,463.5,a,5,D7,0
463.5,464.0,a,1,M,0
464.0,465.0,a,3,M,0
465.0,466.0,a,1,m,0
466.0,466.5,a,1,M,0
466.5,467.0,a,1,m,0
467.0,467.5,a,3,m,0
467.5,468.5,a,1,m,0
468.5,469.0,a,5,D7,0
469.0,469.5,a,5/4,D7,0
469.5,470.0,a,1,m,0
470.0,471.0,a,4,m,0
471.0,471.5,a,4/5,d7,0
471.5,472.0,a,7/5,d7,0
472.0,474.0,a,1,m,0
474.0,474.5,a,6,m,0
474.5,475.0,a,6,M,0
475.0,475.5,a,4,m,0
475.5,476.0,a,7/5,m,0
476.0,476.5,a,7/5,d7,0
476.5,477.0,a,1/5,m,0
477.0,477.5,a,5,D7,0
477.5,478.0,a,5,M,0
478.0,480.0,a,5,D7,0
480.0,480.5,A,1,M,1
480.5,481.0,A,1,M,0
481.0,481.5,A,5,M,1
481.5,482.0,A,1,M,0
482.0,482.5,A,1,m,0
482.5,483.0,A,5/5,D7,0
483.0,484.0,A,5,M,0
484.0,484.5,A,5/5,M,0
484.5,485.5,A,5,M,0
485.5,486.0,A,5/5,M,0
486.0,487.0,A,1,M,0
487.0,487.5,A,5,M,1
487.5,488.0,A,1,M,0
488.0,488.5,A,6,m,0
488.5,489.0,A,5/5,D7,0
489.0,492.0,A,5,M,0
492.0,493.0,A,5,M,2
493.0,495.0,A,5,M,0
495.0,497.0,A,1,M,0
497.0,497.5,A,1,m,0
497.5,498.0,A,1,M,0
498.0,499.0,a,6,M,0
499.0,499.5,a,1,M,0
499.5,501.0,A,5,M,0
501.0,501.5,a,1,m,1
501.5,502.0,a,1,m,0
502.0,502.5,A,1,M,2
502.5,503.5,a,1,m,0
503.5,504.0,A,5,D7,0
504.0,504.5,a,1,m,0
504.5,505.0,a,2,m,0
505.0,505.5,a,7/5,m,0
505.5,506.5,A,5,M,0
506.5,507.0,a,5,m,0
507.0,508.0,a,1,m,0
508.0,508.5,A,5,D7,2
508.5,509.5,a,1,m,1
509.5,510.0,a,5/4,D7,1
510.0,511.0,a,4,m,0
511.0,511.5,a,5/4,D7,2
511.5,512.5,a,4,m,0
512.5,513.0,a,2,m,0
513.0,513.5,a,4,M,0
513.5,514.0,A,1,M,0
514.0,514.5,A,4,M,0
514.5,515.0,A,5,m,0
515.0,515.5,A,5/4,M,0
515.5,516.0,A,5,D7,0
516.0,516.5,A,1,M,0
516.5,517.0,a,1,M,0
517.0,517.5,A,5,D7,0
517.5,518.0,a,1,m,0
518.0,518.5,A,1,M,0
518.5,519.0,a,1,m,0
519.0,520.5,a,1,M,0
520.5,521.0,a,1,m,0
521.0,521.5,A,1,m,0
521.5,522.0,a,1,m,0
522.0,522.5,a,6,m,0
522.5,523.0,A,6,M,0
523.0,523.5,A,1,M,0
523.5,524.0,a,1,m,0
524.0,524.5,A,5,m,0
524.5,525.0,A,5,D7,0
525.0,525.5,a,1,m,1
525.5,526.0,A,1,m,1
526.0,526.5,A,5,D7,0
526.5,527.0,a,1,m,0
527.0,527.5,A,1,m,0
527.5,528.0,A,5,D7,0
528.0,528.5,A,1,m,0
528.5,529.0,A,2,m,0
529.0,529.5,A,1,M,0
529.5,530.0,A,5,D7,0
530.0,530.5,A,5,M,0
530.5,531.0,A,5,D7,0
531.0,532.0,A,1,M,0
532.0,532.5,A,5,D7,2
532.5,533.5,A,1,M,1
533.5,534.0,A,5/4,M,1
534.0,535.0,A,4,M,0
535.0,535.5,A,5/4,D7,2
535.5,536.0,A,4,M,0
536.0,536.5,A,4,M,1
536.5,537.0,A,1,M,1
537.0,537.5,A,4,M,1
537.5,538.0,A,1,M,1
538.0,539.0,A,1,M,0
539.0,539.5,A,1,M,2
539.5,540.0,A,1,M,0
540.0,540.5,A,4,m,0
540.5,541.0,A,4,M,1
541.0,541.5,A,1,M,0
541.5,542.0,A,4,m,1
542.0,542.5,A,4,m,0
542.5,543.0,A,7,D7,1
543.0,544.0,A,2,m,1
544.0,544.5,A,5,D7,0
544.5,545.5,A,2,m,0
545.5,546.0,A,2,m7,3
546.0,547.0,A,5,D7,1
547.0,547.5,A,1,M,0
547.5,548.0,A,2,D7,1
548.0,548.5,A,2,m,1
548.5,549.0,A,5,D7,0
549.0,550.0,A,1,M,0
550.0,550.5,A,2,m,0
550.5,551.0,A,1,M,0
551.0,551.5,A,5,m,0
551.5,552.0,A,1,M,0
552.0,552.5,A,5,D7,0
552.5,553.0,A,5,M,0
553.0,553.5,A,5,m,0
553.5,555.0,A,5,D7,0
555.0,555.5,A,5,m,1
555.5,558.5,A,2,m,0
558.5,559.0,A,6,D7,0
559.0,560.0,A,6,m,0
560.0,561.0,A,5,D7,3
561.0,561.5,A,5,M,2
561.5,562.5,A,1,M,0
562.5,564.0,A,1,M,1
564.0,565.0,A,5,D7,0
565.0,565.5,A,6,M,0
565.5,566.0,A,5,D7,0
566.0,566.5,A,1,M,0
566.5,567.0,A,5,D7,0
567.0,567.5,A,1,M,1
567.5,568.0,A,1,M,0
568.0,568.5,A,1,M,1
568.5,569.0,A,4,M,0
569.0,569.5,A,4,m,0
569.5,570.0,A,4,M,0
570.0,570.5,A,5,M,0
570.5,571.5,A,1,M,0
571.5,572.0,A,5,D7,0
572.0,572.5,A,5,m,0
572.5,573.0,A,5,D7,0
573.0,575.0,A,1,M,0
575.0,575.5,A,5,m,0
575.5,576.0,A,1,M,0
576.0,576.5,A,5,M,0
576.5,577.0,A,5,D7,0
577.0,577.5,A,5,m,0
577.5,578.0,A,5,D7,0
578.0,579.0,A,5,M,0
579.0,580.0,A,2,m,1
580.0,580.5,A,2,M,0
580.5,582.0,A,2,m,0
582.0,584.0,A,6,m,0
584.0,584.5,A,5,M,0
584.5,585.0,A,6,m,0
585.0,585.5,A,5,M,0
585.5,586.0,A,5,D7,0
586.0,586.5,A,5,M,0
586.5,588.0,A,1,M,0
588.0,589.0,A,5,D7,0
589.0,589.5,A,1,M,0
589.5,590.0,A,5,D7,0
590.0,590.5,A,1,M,0
590.5,591.0,A,5,D7,2
591.0,592.0,A,5,D7,0
592.0,592.5,A,6,m7,0
592.5,593.0,A,5,D7,0
593.0,593.5,A,1,M,0
593.5,594.0,A,5,D7,2
594.0,594.5,A,5,D7,1
594.5,595.0,A,5,D7,2
595.0,595.5,A,1,M,0
595.5,596.0,A,5,D7,2
596.0,596.5,A,6,m7,0
596.5,597.0,A,5,D7,0
597.0,598.5,A,1,M,0
598.5,599.0,A,4,M,0
599.0,599.5,A,4,M,1
599.5,600.0,A,4,M,2
600.0,601.5,A,1,M,0
601.5,602.5,A,7/5,d,0
602.5,603.0,A,4,M,0
603.0,605.0,A,1,M,0
605.0,605.5,A,5,M,0
605.5,606.0,A,5,D7,0
606.0,611.0,A,1,M,0
611.0,612.0,A,5,D7,0
612.0,617.0,A,1,M,0
617.0,618.0,A,5,D7,0
618.0,624.0,A,1,M,0
624.0,626.0,A,5/4,D7,0
626.0,626.5,A,2,m7,0
626.5,627.0,A,5/4,M,0
627.0,627.5,A,2,m7,0
627.5,628.0,A,7,D7,1
628.0,628.5,A,2,m,0
628.5,629.0,A,1/4,M,0
629.0,630.0,A,5,D7,0
630.0,630.5,A,1/4,D7,0
630.5,632.5,A,1,M,0
632.5,633.0,A,1/4,M,0
633.0,636.0,A,1,M,0
636.0,638.0,A,7/2,d7,0
638.0,638.5,A,5/2,D7,1
638.5,639.0,A,5/2,M,1
639.0,639.5,A,2,m,0
639.5,640.0,A,5/2,D7,1
640.0,640.5,A,2,D7,0
640.5,641.0,A,1,M,0
641.0,642.0,A,5,D7,0
642.0,643.5,A,1,M,0
643.5,645.0,A,5,D7,0
645.0,646.5,A,1,M,0
646.5,648.0,A,5,D7,0
648.0,649.5,A,1,M,0
649.5,651.0,A,5,D7,0
651.0,652.0,A,1,M,0
652.0,652.5,A,5,M,0
652.5,654.0,A,5,D7,0
654.0,658.0,A,1,M,0
658.0,658.5,b,1,M,0
658.5,659.5,A,1,M,0
659.5,660.0,b,1,M,0
660.0,668.5,A,1,M,0
668.5,669.0,a,1,M,0
669.0,671.0,A,1,M,0
671.0,671.5,A,4,M,0
671.5,674.0,A,1,M,0
674.0,674.5,A,5,D7,0
674.5,675.0,A,1,M,0
675.0,675.5,A,1,M,1
675.5,676.0,A,4,M,0
676.0,676.5,A,5,D7,1
676.5,677.5,A,1,M,1
677.5,678.0,A,1,D7,0
678.0,679.0,A,1,M,0
679.0,679.5,b,1,M,0
679.5,680.5,A,5,D7,0
680.5,681.0,b,1,M,0
681.0,682.0,A,1,M,0
682.0,683.0,b,1,M,0
683.0,684.0,b,5,M,0
