151.0,151.5,D,5,D7,1
151.5,152.0,D,1,M,0
152.0,153.0,D,4,m,0
153.0,153.5,D,2,m,0
153.5,154.0,D,5,D7,0
154.0,154.5,D,5,D7,1
154.5,155.0,D,5,D7,0
155.0,157.5,D,5,D7,1
157.5,158.5,D,5,D7,3
158.5,159.0,D,5,D7,0
159.0,160.0,D,1,M,2
160.0,160.5,D,5,D7,0
160.5,161.0,D,5,M,0
161.0,161.5,D,5,D7,0
161.5,162.0,D,5,M,0
162.0,162.5,D,5,D7,0
162.5,163.0,D,1,M,0
163.0,163.5,D,5,D7,0
163.5,164.0,D,1,M,0
164.0,164.5,D,5,D7,0
164.5,165.0,D,5,M,0
165.0,165.5,D,5,D7,0
165.5,166.0,D,1,M,0
166.0,166.5,D,5,D7,0
166.5,167.0,D,1,M,0
167.0,168.0,D,4,M,0
168.0,168.5,D,2,m,1
168.5,170.5,D,5,D7,0
170.5,172.5,D,5,D7,1
172.5,173.5,D,5,D7,0
173.5,174.0,D,7/5,m7,0
174.0,175.0,D,1,M,2
175.0,175.5,D,5,D7,1
175.5,176.0,D,1,M,0
176.0,176.5,D,5/4,D7,3
176.5,177.0,D,5,M,3
177.0,177.5,D,5,M,0
177.5,178.0,D,1,M,0
178.0,178.5,D,4,M,0
178.5,179.0,D,4,M,1
179.0,180.0,D,5,M,0
180.0,181.0,D,1,M,0
181.0,182.0,D,4,M,0
182.0,182.5,D,1,M,0
182.5,183.0,D,5,M,0
183.0,183.5,D,5/4,D7,0
183.5,184.0,D,1/4,M,2
184.0,184.5,D,5/4,M,2
184.5,185.0,D,1,M,2
185.0,185.5,D,4,M,0
185.5,189.0,D,1,M,0
189.0,189.5,D,5,M,0
189.5,190.5,D,1,M,0
190.5,191.5,D,5,D7,0
191.5,192.0,D,1,M,0
192.0,192.5,D,5,D7,2
192.5,193.0,D,1,M,0
193.0,193.5,D,7/5,d7,0
193.5,194.0,D,5,D7,0
194.0,196.0,D,1,M,0
196.0,196.5,D,1/5,d7,0
196.5,197.0,D,5,D7,0
197.0,199.5,D,1,M,0
199.5,200.5,C,1,M,1
200.5,201.0,D,1,M,1
201.0,201.5,F,1,M,0
201.5,202.5,D,1,M,0
202.5,204.5,F,1,M,0
204.5,205.5,D,1,M,1
205.5,206.0,F,1,M,2
206.0,206.5,F,5,M,0
206.5,207.0,C,1,M,2
207.0,207.5,C,1,M,0
207.5,208.0,C,1,M,1
208.0,208.5,C,5,M,0
208.5,209.0,C,1,M,1
209.0,209.5,C,4,M,1
209.5,210.0,C,1,M,1
210.0,210.5,C,1,M,2
210.5,211.0,C,1,M,1
211.0,211.5,F,1,M,1
211.5,212.5,F,1,M,0
212.5,215.0,C,1,M,0
215.0,215.5,C,1,M,1
215.5,217.5,C,1,M,0
217.5,218.5,C,1,D7,0
218.5,219.5,C,2,m,0
219.5,221.5,C,1,M,0
221.5,222.0,C,4,M,0
222.0,223.0,C,4,M,1
223.0,223.5,F,4,M,1
223.5,224.5,C,5,D7,0
224.5,225.5,C,1,M,0
225.5,227.5,C,2,m,0
227.5,228.5,C,2,M,0
228.5,230.0,C,2,m,1
230.0,230.5,C,5,D7,0
230.5,231.0,C,2,m,0
231.0,232.0,C,5,D7,0
232.0,232.5,C,5,M,0
232.5,234.0,C,5,D7,0
234.0,234.5,C,1,M,0
234.5,235.5,C,5,D7,2
235.5,236.0,C,5,M,2
236.0,238.5,C,1,M,0
238.5,239.5,C,4,M,0
239.5,240.0,C,1,D7,0
240.0,240.5,C,1,M,0
240.5,241.0,C,1,M,1
241.0,242.0,C,1,M,0
242.0,243.5,C,4,M,0
243.5,246.0,C,1,M,0
246.0,248.0,C,4,M,1
248.0,248.5,C,1,M,0
248.5,249.5,C,5,D7,0
249.5,250.0,C,5,M,0
250.0,252.0,C,1,M,0
252.0,252.5,C,5,D7,0
252.5,254.0,C,1,M,0
254.0,254.5,C,5,D7,0
254.5,256.0,C,1,M,0
256.0,256.5,C,5,D7,0
256.5,257.5,C,1,M,0
257.5,258.0,C,1,M,1
258.0,260.0,C,1,M,0
260.0,260.5,C,5,M,2
260.5,264.0,C,6,m,0
264.0,265.5,C,1,m,0
265.5,268.5,C,1,M,0
268.5,269.5,C,4,M,0
269.5,271.5,C,5,D7,2
271.5,273.5,C,1,M,0
273.5,276.0,C,5,M,0
276.0,276.5,C,5,D7,3
276.5,277.0,C,1,M,1
277.0,277.5,C,1,M,0
277.5,278.0,C,1,M,1
278.0,278.5,C,5,D7,0
278.5,280.0,C,1,M,0
280.0,280.5,C,5,D7,0
280.5,282.0,C,1,M,0
282.0,282.5,C,5,D7,0
282.5,284.5,C,1,M,0
284.5,286.5,C,4,M,0
286.5,287.5,C,4,M,1
287.5,289.5,C,5,D7,0
289.5,290.0,C,5,M,0
290.0,292.5,C,1,M,0
292.5,293.5,C,4,M,0
293.5,294.5,C,5,D7,0
294.5,295.5,C,5,M,0
295.5,297.5,C,1,M,0
297.5,303.0,C,4,M,0
303.0,304.5,C,4,M,1
304.5,305.0,C,2,M,1
305.0,305.5,C,2,m,1
305.5,306.0,C,4,M,1
306.0,306.5,C,1,M,2
306.5,307.0,C,5,M,2
307.0,307.5,C,5,M,0
307.5,308.5,C,4,M,1
308.5,311.0,C,4,M,0
311.0,311.5,C,4,M,1
311.5,313.5,C,5,D7,3
313.5,314.0,C,1,D7,3
314.0,316.5,C,1,M,0
316.5,317.5,C,4,M,0
317.5,318.0,C,2,M,0
318.0,319.5,C,2,m,0
319.5,320.0,C,5,M,0
320.0,321.5,D,4,M,0
321.5,325.5,D,5,M,0
325.5,327.0,D,1,M,0
327.0,328.0,D,5,M,1
328.0,328.5,D,5,M,0
328.5,329.0,D,6,M,0
329.0,329.5,D,6,m,0
329.5,330.0,D,6,M,0
330.0,330.5,D,1,m,1
330.5,331.0,D,5,M,1
331.0,331.5,D,1,M,1
331.5,333.0,D,4,M,0
333.0,334.0,D,1,M,1
334.0,335.0,D,6,M,0
335.0,335.5,D,5,D7,1
335.5,336.0,D,6,m,0
336.0,336.5,D,5,M,1
336.5,337.0,D,5/5,D7,1
337.0,337.5,D,5,D7,0
337.5,339.0,D,1,M,0
339.0,340.5,D,5,M,1
340.5,341.0,D,5,m,0
341.0,342.0,D,6,m,0
342.0,342.5,D,6,M,1
342.5,343.0,D,1,M,1
343.0,343.5,D,5,M,2
343.5,345.0,D,4,M,0
345.0,346.0,D,1,M,1
346.0,346.5,D,4,m,1
346.5,347.0,D,4,M,1
347.0,347.5,D,4,M,0
347.5,348.0,D,1,M,0
348.0,348.5,D,5,D7,2
348.5,349.0,D,5,M,0
349.0,349.5,D,5,D7,0
349.5,350.0,D,5,D7,1
350.0,350.5,D,5,M,0
350.5,351.0,D,5,D7,1
351.0,351.5,D,1,M,0
351.5,352.0,D,5,D7,0
352.0,352.5,D,1,M,0
352.5,353.0,D,5,D7,0
353.0,353.5,D,1,M,0
353.5,354.0,D,5,D7,0
354.0,354.5,D,1,M,0
354.5,355.0,D,5,D7,0
355.0,355.5,D,1,M,0
355.5,356.5,D,4,M,0
356.5,357.0,D,4,M,1
357.0,357.5,D,5,D7,0
357.5,358.0,D,5,D7,2
358.0,358.5,D,5,m,2
358.5,359.0,D,5,D7,1
359.0,360.0,D,5,D7,2
360.0,360.5,D,5,D7,1
360.5,361.0,D,5,D7,2
361.0,361.5,D,5,D7,1
361.5,362.0,D,5,D7,3
362.0,362.5,D,7/5,D7,0
362.5,363.5,D,1,M,2
363.5,364.0,D,5,M,1
364.0,364.5,D,1,M,0
364.5,365.5,D,5,M,0
365.5,366.0,D,5,D7,1
366.0,366.5,D,1,M,0
366.5,367.0,D,5,D7,1
367.0,367.5,D,1,M,0
367.5,368.0,D,5,D7,0
368.0,368.5,D,5/5,D7,1
368.5,369.0,D,5,D7,1
369.0,369.5,D,1,M,0
369.5,370.0,D,5,D7,0
370.0,370.5,D,1,M,0
370.5,371.0,D,4,M,1
371.0,371.5,D,4,M,0
371.5,372.0,D,4,M,1
372.0,372.5,D,5,D7,0
372.5,373.5,D,5,D7,1
373.5,374.0,D,5,D7,0
374.0,375.0,D,5,D7,1
375.0,375.5,D,5/6,D7,1
375.5,376.0,D,5,D7,1
376.0,376.5,D,5/6,D7,1
376.5,377.0,D,5,D7,3
377.0,378.5,D,1,M,0
378.5,379.0,D,5,M,1
379.0,379.5,D,1,M,0
379.5,380.0,D,5/4,D7,3
380.0,380.5,D,4,M,0
380.5,381.0,D,5,D7,3
381.0,381.5,D,4,D7,0
381.5,382.5,D,4,M,1
382.5,384.5,D,1,M,0
384.5,386.0,D,4,M,0
386.0,386.5,D,1,D7,0
386.5,387.0,D,5/4,D7,0
387.0,387.5,D,5,D7,0
387.5,388.0,D,4/4,M,0
388.0,388.5,D,4,M,0
388.5,390.5,D,1,M,0
390.5,392.0,D,4,M,0
392.0,392.5,D,1,M,0
392.5,393.0,D,7,d7,0
393.0,394.0,D,1,M,0
394.0,394.5,D,5,D7,0
394.5,395.0,D,5,M,0
395.0,395.5,D,1,M,0
395.5,396.0,D,5,D7,0
396.0,396.5,D,1,M,1
396.5,397.0,D,7/5,d7,0
397.0,397.5,D,5,M,0
397.5,398.0,D,1,M,0
398.0,398.5,D,1,D7,0
398.5,399.0,D,4,M,1
399.0,399.5,D,1,M,0
399.5,400.0,D,7/5,d7,0
400.0,400.5,C,5/2,D7,0
400.5,401.0,C,5/2,M,0
401.0,401.5,C,2,M,0
401.5,402.5,C,2,m,0
402.5,403.0,C,2,M,0
403.0,404.0,C,1,M,1
404.0,404.5,C,1/2,M,0
404.5,410.0,C,4,M,0
410.0,410.5,C,1,M,0
410.5,411.5,C,4,M,1
411.5,412.0,C,1,M,0
412.0,413.0,C,4,M,1
413.0,413.5,C,1,M,1
413.5,414.0,C,1,M,0
414.0,415.5,C,4,M,1
415.5,416.0,C,1,M,0
416.0,417.0,C,4,M,0
417.0,418.0,C,1,M,0
418.0,419.0,C,4,M,0
419.0,427.0,C,1,M,0
427.0,428.0,C,5,M,0
428.0,428.5,C,5,M,1
428.5,429.0,C,5,D7,1
429.0,429.5,C,1,M,0
429.5,430.0,C,6,M,0
430.0,431.0,C,6,m,0
431.0,431.5,C,7,D7,0
431.5,432.0,C,5,D7,0
432.0,432.5,C,5,M,1
432.5,433.0,C,5,D7,1
433.0,433.5,C,4,M,0
433.5,434.0,C,4,M,2
434.0,435.0,C,4,M,1
435.0,437.5,C,1,M,0
437.5,438.0,C,2,M,0
438.0,438.5,C,5,M,0
438.5,439.0,C,2,m,0
439.0,439.5,C,1,m,0
439.5,440.0,C,1,M,2
440.0,440.5,C,1,M,0
440.5,443.0,C,1,M,2
443.0,445.0,C,5,M,0
445.0,446.0,C,1,M,0
446.0,446.5,C,5,D7,0
446.5,447.0,C,1,M,2
447.0,447.5,C,5,D7,0
447.5,449.0,C,5,D7,2
449.0,451.0,C,1,M,0
451.0,451.5,C,5,D7,0
451.5,452.0,C,5,D7,1
452.0,452.5,C,5,D7,0
452.5,453.0,C,5,D7,1
453.0,455.0,C,1,M,0
455.0,457.5,C,2,m,0
457.5,460.0,C,2,m,2
460.0,460.5,C,2,M,0
460.5,461.0,C,5,M,0
461.0,463.5,C,2,m,0
463.5,464.0,C,1,M,0
464.0,464.5,C,2,M,0
464.5,465.0,C,5,M,0
465.0,466.0,C,1,M,0
466.0,466.5,C,5,M,0
466.5,467.0,C,6,M,0
467.0,468.0,C,1,M,0
468.0,468.5,C,4,M,1
468.5,469.0,C,4,M,0
469.0,470.0,C,1,M,0
470.0,470.5,C,4,M,0
470.5,471.0,C,4,M,1
471.0,472.0,C,1,M,0
472.0,473.5,C,4,M,0
473.5,474.0,C,1,M,0
474.0,475.0,C,4,M,0
475.0,477.0,C,1,M,1
477.0,477.5,C,1,M,0
477.5,478.0,C,5,m,0
478.0,478.5,C,5,D7,2
478.5,479.0,C,2,m,0
479.0,481.0,C,1,M,1
481.0,483.0,C,4,M,0
483.0,485.0,C,5,D7,0
485.0,486.0,C,4,M,0
486.0,487.0,C,4,M,1
487.0,487.5,C,6,M,0
487.5,491.0,C,1,M,0
491.0,491.5,C,5,M,1
491.5,492.0,C,7,M,3
492.0,492.5,C,1,M,1
492.5,493.0,C,7,M,3
493.0,493.5,C,4,m7,1
493.5,495.0,C,4,M,1
495.0,496.0,C,7,M,1
496.0,497.0,C,5,M,1
497.0,499.0,C,4,M,2
499.0,499.5,C,7,m,1
499.5,500.5,C,7,d,1
500.5,501.0,C,7,D7,1
501.0,503.0,C,1,M,0
503.0,503.5,C,4,M,2
503.5,504.0,C,7,M,0
504.0,504.5,C,7,m7,2
504.5,505.0,C,4,M,0
505.0,507.0,C,1,M,0
507.0,509.5,C,5,D7,2
509.5,510.0,C,1,M,0
510.0,510.5,C,5,D7,2
510.5,511.5,C,1,M,0
511.5,512.0,C,7,d,1
512.0,512.5,C,1,M,1
512.5,513.0,C,2,m,1
513.0,513.5,C,4,M,0
513.5,514.0,C,1,M,0
514.0,514.5,C,2,M,0
514.5,515.0,C,5,M,0
515.0,516.5,C,4,M,0
516.5,517.0,C,4,M,1
517.0,518.0,C,1,M,0
518.0,518.5,C,2,D7,2
518.5,519.5,C,1,M,0
519.5,520.0,C,7,m,1
520.0,520.5,C,5,M,1
520.5,521.0,C,2,m,1
521.0,521.5,C,5,D7,0
521.5,522.0,C,7,D7,0
522.0,522.5,C,7,M,0
522.5,523.0,C,5,D7,2
523.0,527.0,C,1,M,0
527.0,529.5,C,5,D7,0
529.5,531.0,C,5,m,0
531.0,535.0,C,1,M,0
535.0,538.0,C,5,D7,0
538.0,538.5,C,5,M,0
538.5,539.5,C,5,D7,0
539.5,540.0,C,5,M,0
540.0,541.0,C,1,M,0
541.0,541.5,C,4,M,0
541.5,542.0,C,1,M,0
542.0,543.0,C,4,M,0
543.0,546.0,C,1,M,1
546.0,546.5,C,5,M,1
546.5,547.0,C,2,M,0
547.0,549.0,C,1,M,0
549.0,551.0,C,4,M,0
551.0,554.5,C,1,M,0
554.5,555.0,C,2,M,0
555.0,557.0,C,1,M,0
557.0,557.5,C,4,M,0
557.5,558.0,C,1,M,0
558.0,559.0,C,4,M,1
559.0,559.5,C,4,M,0
559.5,560.0,C,1,M,0
560.0,561.0,F,1,M,0
561.0,562.0,F,5,m,0
562.0,562.5,F,1,m,0
562.5,563.0,F,2,m,0
563.0,564.0,F,5,M,0
564.0,567.0,F,1,M,0
567.0,568.5,F,5,M,0
568.5,579.0,F,1,M,0
579.0,580.0,b,1,M,0
580.0,581.0,b,5,M,0
